Orthogroup	Branchiostoma_floridae	Capitella_teleta	Crassostrea_ariakensis	Crassostrea_gigas	Cyclina_sinensis	Drosophila_melanogaster	Homo_sapiens	Mytilus_coruscus	Nautilus_pompilius	Nematostella_vectensis	Patinopecten_yessoensis	Pomacea_canaliculata	Sinonovacula_constricta	Sinonovacula_rivularis	Tegillarca_granosa	Total
OG0016644	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016645	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016646	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016647	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016648	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016649	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016650	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016651	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016652	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016653	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016654	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016655	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016656	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016657	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016658	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016659	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016660	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016661	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016662	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016663	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016664	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016665	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016666	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016667	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016668	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016669	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016670	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016671	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016672	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016673	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016674	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016675	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016676	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016677	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016678	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016679	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016680	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016681	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016682	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016683	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016684	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016685	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016686	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016687	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016688	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016689	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016690	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016691	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016692	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016693	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016694	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016695	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016696	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016697	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016698	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016699	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016700	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016701	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016702	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016703	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016704	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016705	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016706	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016707	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016708	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016709	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016710	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016711	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016712	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016713	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016714	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016715	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016716	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016717	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016718	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016719	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016720	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016721	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016722	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016723	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016724	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016725	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016726	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016727	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016728	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016729	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2
OG0016730	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016731	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016732	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016733	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016734	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016735	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016736	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016737	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016738	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016739	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016740	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016741	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016742	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016743	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016744	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016745	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016746	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016747	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016748	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016749	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016750	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016751	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016752	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016753	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016754	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016755	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016756	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016757	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016758	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016759	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016760	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016761	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016762	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016763	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016764	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016765	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016766	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016767	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016768	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016769	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016770	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016771	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016772	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016773	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016774	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016775	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016776	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016777	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016778	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016779	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016780	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016781	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016782	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016783	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016784	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016785	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016786	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016787	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016788	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016789	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016790	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016791	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016792	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016793	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016794	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016795	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016796	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016797	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016798	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016799	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016800	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016801	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016802	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016803	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016804	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016805	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016806	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016807	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016808	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016809	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016810	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016811	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016812	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016813	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016814	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016815	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016816	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016817	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016818	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2
OG0016819	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016820	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016821	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016822	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016823	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016824	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016825	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016826	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016827	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016828	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016829	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016830	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016831	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016832	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016833	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016834	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016835	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016836	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016837	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016838	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016839	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016840	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016841	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016842	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016843	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016844	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016845	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016846	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016847	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016848	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016849	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016850	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016851	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016852	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016853	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016854	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016855	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016856	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016857	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016858	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2
OG0016859	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016860	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016861	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016862	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016863	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016864	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016865	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016866	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016867	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016868	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016869	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016870	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016871	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016872	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016873	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016874	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016875	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016876	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016877	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016878	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016879	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016880	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016881	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016882	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016883	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016884	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016885	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016886	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016887	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016888	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016889	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016890	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016891	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016892	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016893	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016894	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016895	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016896	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016897	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016898	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016899	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016900	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016901	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016902	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016903	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016904	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016905	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016906	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016907	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016908	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016909	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016910	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016911	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016912	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016913	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016914	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2
OG0016915	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016916	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016917	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016918	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016919	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016920	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016921	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016922	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016923	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016924	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016925	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016926	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016927	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016928	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016929	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016930	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016931	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016932	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016933	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016934	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016935	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016936	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016937	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016938	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016939	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016940	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016941	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016942	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016943	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016944	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016945	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016946	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016947	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2
OG0016948	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016949	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016950	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016951	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016952	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016953	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016954	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016955	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016956	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
OG0016957	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016958	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016959	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016960	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016961	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016962	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016963	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016964	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016965	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016966	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016967	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016968	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016969	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016970	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016971	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016972	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016973	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016974	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016975	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016976	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016977	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016978	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016979	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016980	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016981	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016982	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0016983	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016984	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016985	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016986	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016987	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016988	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016989	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016990	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016991	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016992	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016993	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016994	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016995	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016996	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016997	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016998	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0016999	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0017000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017001	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017002	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017003	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017004	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017005	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
OG0017006	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
